Catch Year,Age at Catch,Fish ID,Station-Transect,Converted Lat,Converted Long,Weight(Kg),Increment Number,Increment Width,Year of Increment Formation,Radius at age Ri (mm),Growth Rate,Otolith radius at capture: Rcpt,Fish length at capture: Lcpt (cm),Average fish length at hatching: L0p (cm),Biological Intercept,Back-Calculated Length Option 2 (Ernst Method_regression),Back Calculated Weight (W=aL^b),Growth Rate (Biological Intercept),Length Increments,a,b,June U,July U,August U,September U,October U,November U,December U,June V,July V,August V,September V,October V,November V,December V,June Discharge,July Discharge,August Discharge,September Discharge,October Discharge,November Discharge,December Discharge,Avg Discharge,June MSLA,July MSLA,August MSLA,September MSLA,October MSLA,November MSLA,December MSLA
2011,4.5,PC1010_19,PC1010,29.51233333,-88.68658333,,4,0.216666667,2010,1.797,0.137130802,1.87,51,0.2,48.91988606,50.61613333,2.031,0.136580039,5.878582873,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0628,0.1142,0.0981,0.1983,0.0961,0.1037,-0.0622
2011,4.5,PC1010_19,PC1010,29.51233333,-88.68658333,2.302,4.5,0.076,2011,1.873,0.042300557,1.87,51,0.2,50.98191205,52.75629333,2.297,0.042151079,2.062025993,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0214,0.0389,0.0541,0.0987,0.0964,0.102,0.0756
2011,4.5,PC1010_21,PC1010,29.51233333,-88.68658333,,1,0.723333333,2007,0.723,,1.62,55,0.2,24.64957793,20.39106667,0.263,,24.64957793,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0341,0.0168,0.0564,0.1218,0.148,0.0997,-0.0171
2011,4.5,PC1010_21,PC1010,29.51233333,-88.68658333,,2,0.356666667,2008,1.080,0.493087558,1.62,55,0.2,36.72205065,30.4348,0.864,0.489763872,12.07247272,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0227,0.0655,-0.0154,0.2055,0.2155,0.0709,0.0149
2011,4.5,PC1010_21,PC1010,29.51233333,-88.68658333,,3,0.243333333,2009,1.323,0.225308642,1.62,55,0.2,44.95841054,37.28706667,1.579,0.224289214,8.236359893,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.023,0.0319,0.0944,0.2199,0.164,0.187,0.0685
2011,4.5,PC1010_21,PC1010,29.51233333,-88.68658333,,4,0.213333333,2010,1.537,0.161209068,1.62,55,0.2,52.1793288,43.29453333,2.461,0.160613291,7.220918262,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0628,0.1142,0.0981,0.1983,0.0961,0.1037,-0.0622
2011,4.5,PC1010_21,PC1010,29.51233333,-88.68658333,3.228,4.5,0.083,2011,1.620,0.054013015,1.62,55,0.2,54.98871732,45.63181333,2.878,0.053841024,2.809388511,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0214,0.0389,0.0541,0.0987,0.0964,0.102,0.0756
2011,4.5,PC1020_58,PC1020,29.4525,-88.6525,,1,0.91,2007,0.910,,1.71,50,0.2,26.6365583,25.6476,0.332,,26.6365583,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0455,0.0017,0.06,0.0903,0.1476,0.0922,-0.0006
2011,4.5,PC1020_58,PC1020,29.4525,-88.6525,,2,0.253,2008,1.163,0.278021978,1.71,50,0.2,33.99458828,32.77208,0.686,0.276238014,7.358029979,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.035,0.0987,0.0208,0.1773,0.2118,0.0664,0.0278
2011,4.5,PC1020_58,PC1020,29.4525,-88.6525,,3,0.243,2009,1.406,0.20894239,1.71,50,0.2,41.06178704,39.61496,1.205,0.207891877,7.067198754,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0522,0.0563,0.0786,0.2024,0.1688,0.1944,0.0652
2011,4.5,PC1020_58,PC1020,29.4525,-88.6525,,4,0.223,2010,1.629,0.158605974,1.71,50,0.2,47.54732334,45.89464,1.866,0.157945788,6.485536305,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0676,0.0974,0.1051,0.185,0.1184,0.0992,-0.0423
2011,4.5,PC1020_58,PC1020,29.4525,-88.6525,2.258,4.5,0.083,2011,1.712,0.050951504,1.71,50,0.2,49.9612225,48.23192,2.162,0.05076835,2.413899163,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0299,0.062,0.0791,0.096,0.0867,0.102,0.0863
2011,4.5,PC1220_21,PC1220,28.8512,-89.4845,,1,0.916666667,2007,0.917,,1.79,48,0.2,24.66554872,25.83533333,0.264,,24.66554872,,,-13.07,-23.88,-23.37,-14.11,4.0399,19.93,18.76,-0.6300016,-0.4500016,0.1399984,-0.3800016,1.3499984,3.5099983,0.8399984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0422,0.0526,0.093,0.0599,0.1471,0.0647,-0.0142
2011,4.5,PC1220_21,PC1220,28.8512,-89.4845,,2,0.36,2008,1.277,0.392727273,1.79,48,0.2,34.28433017,35.97293333,0.704,0.389968273,9.618781442,,,-15.42,-22.45,-20.31,-7.79,-0.05,27.07,19.95,-0.9900016,-0.6200016,-0.4200016,-0.3000016,0.9999984,5.4499983,3.0799984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0726,0.1123,0.0476,0.1497,0.1703,0.0918,0.0109
2011,4.5,PC1220_21,PC1220,28.8512,-89.4845,,3,0.276666667,2009,1.553,0.216710183,1.79,48,0.2,41.67654183,43.76386667,1.260,0.215614878,7.392211664,,,-16.450001,-22.560001,-20.360001,-11.420001,2.649998,22.939998,5.649998,-0.26000157,0.15999842,-0.04000157,0.46999842,3.00999836,3.95999834,10.1599982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0858,0.0763,0.1287,0.1886,0.1681,0.1802,0.0741
2011,4.5,PC1220_21,PC1220,28.8512,-89.4845,,4,0.2,2010,1.753,0.128755365,1.79,48,0.2,47.0203093,49.39586667,1.805,0.128220031,5.343767468,,,-19.000001,-27.550001,-28.020001,-14.100001,6.659998,15.469998,20.879998,-0.12000157,-0.04000157,0.18999842,-0.12000157,2.01999838,0.71999841,3.61999835,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0881,0.1122,0.1379,0.1815,0.1181,0.0572,-0.0444
2011,4.5,PC1220_21,PC1220,28.8512,-89.4845,1.902,4.5,0.036666667,2011,1.790,0.020912548,1.79,48,0.2,48,50.4284,1.919,0.02083548,0.979690702,,,-9.100001,-20.450001,-18.880001,-3.620001,8.879998,25.659998,28.739998,-0.3400016,-0.1800016,0.2199984,0.6899984,3.0799984,2.2999984,6.8899983,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0522,0.0824,0.0963,0.1004,0.0657,0.1022,0.0804
2011,4.5,PC1510_3,PC1510,30.05563333,-88.36293333,,1,0.9,2007,0.900,,1.86,54,0.2,26.26405604,25.366,0.318,,26.26405604,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0309,0.0283,0.0491,0.1412,0.148,0.0751,-0.0561
2011,4.5,PC1510_3,PC1510,30.05563333,-88.36293333,,2,0.326,2008,1.226,0.362222222,1.86,54,0.2,35.71553799,34.54616,0.795,0.359863759,9.451481947,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0481,0.0559,-0.0065,0.1815,0.1885,0.0537,-0.0098
2011,4.5,PC1510_3,PC1510,30.05563333,-88.36293333,,3,0.303,2009,1.529,0.247145188,1.86,54,0.2,44.50019759,43.07864,1.532,0.245961844,8.784659601,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0149,0.0312,0.1086,0.2254,0.1573,0.1424,0.0572
2011,4.5,PC1510_3,PC1510,30.05563333,-88.36293333,,4,0.25,2010,1.779,0.163505559,1.86,54,0.2,51.74826657,50.11864,2.401,0.162877231,7.248068978,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0685,0.1428,0.0868,0.2113,0.0847,0.0909,-0.0875
2011,4.5,PC1510_3,PC1510,30.05563333,-88.36293333,2.826,4.5,0.076,2011,1.855,0.04272063,1.86,54,0.2,53.95167954,52.2588,2.719,0.042579455,2.203412969,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.025,0.0479,0.0235,0.1043,0.077,0.1026,0.0519
2011,4.5,PC1520_4,PC1520,29.60456667,-88.4186,,1,0.896,2007,0.896,,1.62,39,0.2,21.69329482,25.25336,0.180,,21.69329482,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0378,0.0172,0.0629,0.1083,0.1417,0.09,-0.0144
2011,4.5,PC1520_4,PC1520,29.60456667,-88.4186,,2,0.263,2008,1.159,0.293526786,1.62,39,0.2,28.00920157,32.65944,0.385,0.291145573,6.315906746,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0369,0.0865,0.0056,0.1936,0.2073,0.0711,0.0122
2011,4.5,PC1520_4,PC1520,29.60456667,-88.4186,,3,0.226,2009,1.385,0.194995686,1.62,39,0.2,33.4365587,39.0236,0.653,0.193770505,5.427357128,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0455,0.0419,0.1051,0.2171,0.1753,0.1849,0.0538
2011,4.5,PC1520_4,PC1520,29.60456667,-88.4186,,4,0.17,2010,1.555,0.122743682,1.62,39,0.2,37.51908397,43.8108,0.921,0.122097651,4.082525273,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0695,0.1078,0.0934,0.1916,0.1131,0.1029,-0.0611
2011,4.5,PC1520_4,PC1520,29.60456667,-88.4186,1.076,4.5,0.06,2011,1.615,0.038585209,1.62,39,0.2,38.95997524,45.5004,1.030,0.038404223,1.440891273,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0466,0.0611,0.0846,0.1094,0.0953,0.0965,0.0745
2011,5.5,BR0320_47,BR0320,27.56066667,-83.38716667,,1,0.95,2006,0.950,,2.25,53,0.2,22.47976879,26.774,0.200,,22.47976879,,,-16.17,-23.75,-24.37,-14.86,-6.4,-3.93,6.999,-0.67000156,-0.46000156,-0.06000157,-0.27000157,-0.56000156,0.17999842,-0.21000157,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0188,0.0431,0.0348,0.1524,0.0945,0.0528,0.021
2011,5.5,BR0320_47,BR0320,27.56066667,-83.38716667,,2,0.51,2007,1.460,0.536842105,2.25,53,0.2,34.45309026,41.1356,0.714,0.53262654,11.97332148,,,-16.14,-25.9,-24.27,-16.91,-1.76,21,25.41,-0.5400016,-0.4200016,0.3599984,0.1199984,0.3699984,2.4799984,1.6299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0635,0.0876,0.0663,0.1592,0.0967,0.0906,0.0082
2011,5.5,BR0320_47,BR0320,27.56066667,-83.38716667,,3,0.273333333,2008,1.733,0.187214612,2.25,53,0.2,40.87016452,48.83266667,1.188,0.186255404,6.417074255,,,-16.25,-23.44,-21.65,-10.86,-3.71,19.61,22.81,-0.94000155,-0.47000156,-0.10000157,-0.27000157,0.07999842,2.35999837,4.33999833,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0435,0.1225,0.1154,0.1924,0.1645,0.1011,0.0049
2011,5.5,BR0320_47,BR0320,27.56066667,-83.38716667,,4,0.28,2009,2.013,0.161538462,2.25,53,0.2,47.44375278,56.71746667,1.854,0.160840759,6.573588261,,,-17.0900012,-23.2900011,-21.5200011,-14.0200013,0.7099984,23.5599979,-3.1800015,-0.05000157,0.18999842,0.37999842,0.53999841,0.61999841,4.44999833,7.45999826,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.061,0.1138,0.1088,0.2014,0.1693,0.1566,0.0678
2011,5.5,BR0320_47,BR0320,27.56066667,-83.38716667,,5,0.15,2010,2.163,0.074503311,2.25,53,0.2,50.96531792,60.94146667,2.294,0.074226108,3.52156514,,,-21.360001,-28.930001,-28.700001,-14.790001,1.389998,12.179998,13.289998,0.14999842,-0.25000157,0.02999843,0.14999842,-0.19000157,-0.13000157,0.82999841,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0781,0.0765,0.1117,0.1667,0.1078,0.0733,-0.0699
2011,5.5,BR0320_47,BR0320,27.56066667,-83.38716667,2.156,5.5,0.086666667,2011,2.250,0.040061633,2.25,53,0.2,53,63.382,2.578,0.039922876,2.034682081,,,-11.210001,-20.410001,-19.680001,-5.900001,3.629998,21.129998,27.639998,-0.2700016,0.1599984,0.1199984,0.6599984,-0.3600016,-0.4500016,7.1499983,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0367,0.0786,0.0779,0.1146,0.0875,0.1151,0.0436
2011,5.5,BR0440_40,BR0440,28.0729,-84.4396,,1,1.13,2006,1.130,,2.12,44,0.2,23.53657386,31.8428,0.230,,23.53657386,,,-16.61,-24.03,-22.45,-14.96,-6.65,-3.88,6.199,-0.70000156,-0.68000156,-0.19000157,-0.36000157,-0.03000157,0.33999842,-0.65000156,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0233,0.0152,0.0185,0.0798,0.0879,0.0449,0.003
2011,5.5,BR0440_40,BR0440,28.0729,-84.4396,,2,0.4,2007,1.530,0.353982301,2.12,44,0.2,31.80462482,43.1068,0.563,0.351285239,8.268050967,,,-16.28,-26.13,-25.27,-17.43,-1.71,20.99,24.5,-0.580001561,-0.410001565,0.309998419,0.009998426,0.319998419,2.93999836,1.759998387,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0506,0.0494,0.0571,0.0862,0.1254,0.083,0.0213
2011,5.5,BR0440_40,BR0440,28.0729,-84.4396,,3,0.243333333,2008,1.773,0.159041394,2.12,44,0.2,36.83435583,49.95906667,0.872,0.158144642,5.029731005,,,-16.5,-23.79,-21.7,-11.07,-4.01,19.82,22.71,-1.1600015,-0.6600016,-0.2800016,-0.3100016,-0.6700016,3.4899983,4.1299983,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.055,0.1278,0.0778,0.168,0.1696,0.0967,0.0684
2011,5.5,BR0440_40,BR0440,28.0729,-84.4396,,4,0.156666667,2009,1.930,0.088345865,2.12,44,0.2,40.07267579,54.3708,1.121,0.087915748,3.238319962,,,-17.3900012,-23.490001,-21.7900011,-14.1600013,0.5899984,23.2099979,-1.4800015,-0.1800016,0.2099984,0.3499984,0.6099984,1.7999984,4.8799983,7.7599983,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0588,0.1083,0.1172,0.1913,0.1809,0.1926,0.0747
2011,5.5,BR0440_40,BR0440,28.0729,-84.4396,,5,0.136666667,2010,2.067,0.070811744,2.12,44,0.2,42.8975932,58.21933333,1.373,0.070494854,2.824917414,,,-21.710001,-29.110001,-28.950001,-14.970001,1.329998,12.139998,14.119998,-0.03000157,-0.27000157,-0.04000157,0.03999843,0.07999842,-0.33000157,0.9499984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.1155,0.1125,0.1431,0.1603,0.1118,0.0735,-0.0315
2011,5.5,BR0440_40,BR0440,28.0729,-84.4396,3.414,5.5,0.053333333,2011,2.120,0.025806452,2.12,44,0.2,44,59.7212,1.481,0.02569857,1.102406796,,,-11.210001,-20.490001,-19.840001,-6.160001,3.409998,21.499998,27.359998,-0.40000156,0.02999843,0.32999842,0.70999841,-0.28000157,0.52999841,7.86999825,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0318,0.0591,0.0985,0.0946,0.1134,0.1174,0.0964
2011,5.5,BR4/5 10_16,BR4/5_10,29.2511,-83.781,,1,0.953333333,2006,0.953,,2.08,59,0.2,27.09156395,26.86786667,0.349,,27.09156395,,,-14.74,-22.95,-22.47,-12.7,-1.49,-0.12,7.749,-0.47000156,-0.44000156,0.05999842,-0.18000157,0.19999842,1.0299984,-1.23000155,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0296,0.0507,0.051,0.1436,0.1057,0.0659,-0.0118
2011,5.5,BR4/5 10_16,BR4/5_10,29.2511,-83.781,,2,0.36,2007,1.313,0.377622378,2.08,59,0.2,37.2570834,37.00546667,0.902,0.375228225,10.16551945,,,-12.8,-23.45,-22.54,-14.13,3.769,20.81,22.33,-0.25000157,-0.04000157,0.61999841,-0.18000157,0.44999842,2.78999836,0.65999841,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0375,0.0573,0.0565,0.1389,0.0883,0.0739,-0.0233
2011,5.5,BR4/5 10_16,BR4/5_10,29.2511,-83.781,,3,0.21,2008,1.523,0.159898477,2.08,59,0.2,43.18696975,42.91906667,1.401,0.159161314,5.929886345,,,-14.61,-22.23,-19.67,-7.28,-0.67,27.5,22.79,-0.88000155,-0.26000157,-0.05000157,-0.24000157,-0.21000157,3.50999835,3.38999835,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0495,0.0897,0.1036,0.1757,0.1671,0.0433,0.0105
2011,5.5,BR4/5 10_16,BR4/5_10,29.2511,-83.781,,4,0.283333333,2009,1.807,0.185995624,2.08,59,0.2,51.18761005,50.89773333,2.324,0.185255885,8.000640307,,,-15.950001,-21.920001,-19.280001,-10.940001,3.449998,24.149998,2.089998,0.009998426,0.509998415,0.459998416,0.589998413,1.209998399,3.759998342,9.599998211,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0743,0.0936,0.1486,0.2033,0.1779,0.1663,0.0615
2011,5.5,BR4/5 10_16,BR4/5_10,29.2511,-83.781,,5,0.213333333,2010,2.020,0.118081181,2.08,59,0.2,57.21162158,56.9052,3.238,0.117684954,6.024011526,,,-18.290001,-26.750001,-27.090001,-13.830001,5.949998,14.129998,19.619998,0.27999842,0.19999842,0.31999842,0.01999843,0.77999841,-0.40000156,2.11999838,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.1235,0.1364,0.1386,0.2201,0.0801,0.0575,-0.0937
2011,5.5,BR4/5 10_16,BR4/5_10,29.2511,-83.781,3.332,5.5,0.063333333,2011,2.083,0.031353135,2.08,59,0.2,59,58.68866667,3.549,0.031259006,1.788378422,,,-9.130001,-20.100001,-18.770001,-3.590001,9.269998,26.729998,31.959998,0.19999842,0.31999842,0.60999841,0.52999841,-0.49000156,0.09999842,7.01999827,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0571,0.1167,0.1161,0.1486,0.1039,0.1201,0.039
2011,5.5,PC0610_13,PC0610,29.42406667,-85.4395,,1,0.833333333,2006,0.833,,1.93,61,0.2,26.47966072,23.48866667,0.326,,26.47966072,,,-14.74,-22.95,-22.47,-12.7,-1.49,-0.12,7.749,-0.47000156,-0.44000156,0.05999842,-0.18000157,0.19999842,1.0299984,-1.23000155,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0482,0.0319,0.0383,0.0958,0.1225,0.0269,0.0034
2011,5.5,PC0610_13,PC0610,29.42406667,-85.4395,,2,0.356666667,2007,1.190,0.428,1.93,61,0.2,37.74086896,33.5324,0.937,0.425277663,11.26120824,,,-12.8,-23.45,-22.54,-14.13,3.769,20.81,22.33,-0.25000157,-0.04000157,0.61999841,-0.18000157,0.44999842,2.78999836,0.65999841,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0824,0.0822,0.081,0.0985,0.1145,0.0566,0.0021
2011,5.5,PC0610_13,PC0610,29.42406667,-85.4395,,3,0.2,2008,1.390,0.168067227,1.93,61,0.2,44.05556517,39.1644,1.486,0.167317192,6.314696209,,,-14.61,-22.23,-19.67,-7.28,-0.67,27.5,22.79,-0.88000155,-0.26000157,-0.05000157,-0.24000157,-0.21000157,3.50999835,3.38999835,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0868,0.1071,0.0652,0.2129,0.1615,0.0912,0.0329
2011,5.5,PC0610_13,PC0610,29.42406667,-85.4395,,4,0.25,2009,1.640,0.179856115,1.93,61,0.2,51.94893543,46.2044,2.429,0.179168517,7.893370261,,,-15.950001,-21.920001,-19.280001,-10.940001,3.449998,24.149998,2.089998,0.009998426,0.509998415,0.459998416,0.589998413,1.209998399,3.759998342,9.599998211,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0506,0.0964,0.1173,0.2094,0.178,0.1587,0.021
2011,5.5,PC0610_13,PC0610,29.42406667,-85.4395,,5,0.216666667,2010,1.857,0.132113821,1.93,61,0.2,58.78985633,52.30573333,3.512,0.131685488,6.840920893,,,-18.290001,-26.750001,-27.090001,-13.830001,5.949998,14.129998,19.619998,0.27999842,0.19999842,0.31999842,0.01999843,0.77999841,-0.40000156,2.11999838,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0923,0.1153,0.1305,0.1652,0.1213,0.0608,-0.0729
2011,5.5,PC0610_13,PC0610,29.42406667,-85.4395,na,5.5,0.07,2011,1.927,0.037701975,1.93,61,0.2,61,54.27693333,3.920,0.037593963,2.210143673,,,-9.130001,-20.100001,-18.770001,-3.590001,9.269998,26.729998,31.959998,0.19999842,0.31999842,0.60999841,0.52999841,-0.49000156,0.09999842,7.01999827,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0629,0.1167,0.1382,0.1146,0.1092,0.0948,0.0762
2011,5.5,PC0610_14,PC0610,29.42406667,-85.4395,,1,0.813333333,2006,0.813,,1.77,53,0.2,24.4917878,22.92546667,0.258,,24.4917878,,,-14.74,-22.95,-22.47,-12.7,-1.49,-0.12,7.749,-0.47000156,-0.44000156,0.05999842,-0.18000157,0.19999842,1.0299984,-1.23000155,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0482,0.0319,0.0383,0.0958,0.1225,0.0269,0.0034
2011,5.5,PC0610_14,PC0610,29.42406667,-85.4395,,2,0.336666667,2007,1.150,0.413934426,1.77,53,0.2,34.55937323,32.406,0.721,0.411059638,10.06758543,,,-12.8,-23.45,-22.54,-14.13,3.769,20.81,22.33,-0.25000157,-0.04000157,0.61999841,-0.18000157,0.44999842,2.78999836,0.65999841,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0824,0.0822,0.081,0.0985,0.1145,0.0566,0.0021
2011,5.5,PC0610_14,PC0610,29.42406667,-85.4395,,3,0.173333333,2008,1.323,0.150724638,1.77,53,0.2,39.74268454,37.28706667,1.093,0.149982793,5.183311308,,,-14.61,-22.23,-19.67,-7.28,-0.67,27.5,22.79,-0.88000155,-0.26000157,-0.05000157,-0.24000157,-0.21000157,3.50999835,3.38999835,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0868,0.1071,0.0652,0.2129,0.1615,0.0912,0.0329
