Unique.ID,Catch Year,Age at Catch,Fish ID,Station-Transect,Converted Lat,Converted Long,Weight(Kg),Increment Number,Increment Width,Year of Increment Formation,Radius at age Ri (mm),Growth Rate,Otolith radius at capture: Rcpt,Fish length at capture: Lcpt (cm),Average fish length at hatching: L0p (cm),Biological Intercept,Back-Calculated Length Option 2 (Ernst Method_regression),Back Calculated Weight (W=aL^b),Growth Rate (Biological Intercept),Length Increments,a,b,June U,July U,August U,September U,October U,November U,December U,June V,July V,August V,September V,October V,November V,December V,June Discharge,July Discharge,August Discharge,September Discharge,October Discharge,November Discharge,December Discharge,Avg Discharge,June MSLA,July MSLA,August MSLA,September MSLA,October MSLA,November MSLA,December MSLA,June WSC,July WSC,August WSC,September WSC,October WSC,November WSC,December WSC
45,2011,4.5,PC1010_10,PC1010,29.51233333,-88.68658333,2.852,4.5,0.073,2011,2.056,0.036806723,2.06,55,0.2,54.99111399,57.92834667,2.84,0.036686445,1.946035349,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0214,0.0389,0.0541,0.0987,0.0964,0.102,0.0756,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
46,2011,4.5,PC1010_11,PC1010,29.51233333,-88.68658333,,1,1.01,2007,1.01,,2.04,61,0.2,30.28690535,28.4636,0.48,,30.28690535,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0341,0.0168,0.0564,0.1218,0.148,0.0997,-0.0171,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
47,2011,4.5,PC1010_11,PC1010,29.51233333,-88.68658333,,2,0.363333333,2008,1.373,0.359735974,2.04,61,0.2,41.12097433,38.69506667,1.19,0.357714625,10.83406899,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0227,0.0655,-0.0154,0.2055,0.2155,0.0709,0.0149,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
48,2011,4.5,PC1010_11,PC1010,29.51233333,-88.68658333,,3,0.293333333,2009,1.667,0.213592233,2.04,61,0.2,49.86774563,46.95533333,2.12,0.21270827,8.746771293,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.023,0.0319,0.0944,0.2199,0.164,0.187,0.0685,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
49,2011,4.5,PC1010_11,PC1010,29.51233333,-88.68658333,,4,0.27,2010,1.937,0.162,2.04,61,0.2,57.91875102,54.55853333,3.31,0.16144715,8.051005395,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0628,0.1142,0.0981,0.1983,0.0961,0.1037,-0.0622,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
50,2011,4.5,PC1010_11,PC1010,29.51233333,-88.68658333,3.64,4.5,0.103,2011,2.04,0.053184165,2.04,61,0.2,60.99006049,57.45901333,3.87,0.053027895,3.071309465,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0214,0.0389,0.0541,0.0987,0.0964,0.102,0.0756,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
51,2011,4.5,PC1010_19,PC1010,29.51233333,-88.68658333,,1,0.943333333,2007,0.943,,1.87,51,0.2,25.76731351,26.58626667,0.3,,25.76731351,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0341,0.0168,0.0564,0.1218,0.148,0.0997,-0.0171,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
52,2011,4.5,PC1010_19,PC1010,29.51233333,-88.68658333,,2,0.353333333,2008,1.297,0.374558304,1.87,51,0.2,35.35392558,36.53613333,0.76,0.372045462,9.586612071,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0227,0.0655,-0.0154,0.2055,0.2155,0.0709,0.0149,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
53,2011,4.5,PC1010_19,PC1010,29.51233333,-88.68658333,,3,0.283333333,2009,1.58,0.218508997,1.87,51,0.2,43.04130319,44.5148,1.37,0.217440566,7.687377604,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.023,0.0319,0.0944,0.2199,0.164,0.187,0.0685,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
54,2011,4.5,PC1010_19,PC1010,29.51233333,-88.68658333,,4,0.216666667,2010,1.797,0.137130802,1.87,51,0.2,48.91988606,50.61613333,2,0.136580039,5.878582873,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0628,0.1142,0.0981,0.1983,0.0961,0.1037,-0.0622,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
55,2011,4.5,PC1010_19,PC1010,29.51233333,-88.68658333,2.302,4.5,0.076,2011,1.873,0.042300557,1.87,51,0.2,50.98191205,52.75629333,2.27,0.042151079,2.062025993,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0214,0.0389,0.0541,0.0987,0.0964,0.102,0.0756,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
56,2011,4.5,PC1010_21,PC1010,29.51233333,-88.68658333,,1,0.723333333,2007,0.723,,1.62,55,0.2,24.64957793,20.39106667,0.26,,24.64957793,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0341,0.0168,0.0564,0.1218,0.148,0.0997,-0.0171,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
57,2011,4.5,PC1010_21,PC1010,29.51233333,-88.68658333,,2,0.356666667,2008,1.08,0.493087558,1.62,55,0.2,36.72205065,30.4348,0.85,0.489763872,12.07247272,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0227,0.0655,-0.0154,0.2055,0.2155,0.0709,0.0149,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
58,2011,4.5,PC1010_21,PC1010,29.51233333,-88.68658333,,3,0.243333333,2009,1.323,0.225308642,1.62,55,0.2,44.95841054,37.28706667,1.56,0.224289214,8.236359893,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.023,0.0319,0.0944,0.2199,0.164,0.187,0.0685,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
59,2011,4.5,PC1010_21,PC1010,29.51233333,-88.68658333,,4,0.213333333,2010,1.537,0.161209068,1.62,55,0.2,52.1793288,43.29453333,2.43,0.160613291,7.220918262,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0628,0.1142,0.0981,0.1983,0.0961,0.1037,-0.0622,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
60,2011,4.5,PC1010_21,PC1010,29.51233333,-88.68658333,3.228,4.5,0.083,2011,1.62,0.054013015,1.62,55,0.2,54.98871732,45.63181333,2.84,0.053841024,2.809388511,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0214,0.0389,0.0541,0.0987,0.0964,0.102,0.0756,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
61,2011,4.5,PC1020_58,PC1020,29.4525,-88.6525,,1,0.91,2007,0.91,,1.71,50,0.2,26.6365583,25.6476,0.33,,26.6365583,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0455,0.0017,0.06,0.0903,0.1476,0.0922,-0.0006,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
62,2011,4.5,PC1020_58,PC1020,29.4525,-88.6525,,2,0.253,2008,1.163,0.278021978,1.71,50,0.2,33.99458828,32.77208,0.68,0.276238014,7.358029979,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.035,0.0987,0.0208,0.1773,0.2118,0.0664,0.0278,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
63,2011,4.5,PC1020_58,PC1020,29.4525,-88.6525,,3,0.243,2009,1.406,0.20894239,1.71,50,0.2,41.06178704,39.61496,1.19,0.207891877,7.067198754,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0522,0.0563,0.0786,0.2024,0.1688,0.1944,0.0652,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
64,2011,4.5,PC1020_58,PC1020,29.4525,-88.6525,,4,0.223,2010,1.629,0.158605974,1.71,50,0.2,47.54732334,45.89464,1.84,0.157945788,6.485536305,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0676,0.0974,0.1051,0.185,0.1184,0.0992,-0.0423,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
65,2011,4.5,PC1020_58,PC1020,29.4525,-88.6525,2.258,4.5,0.083,2011,1.712,0.050951504,1.71,50,0.2,49.9612225,48.23192,2.13,0.05076835,2.413899163,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0299,0.062,0.0791,0.096,0.0867,0.102,0.0863,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
66,2011,4.5,PC1220_21,PC1220,28.8512,-89.4845,,1,0.916666667,2007,0.917,,1.79,48,0.2,24.66554872,25.83533333,0.26,,24.66554872,,,-13.07,-23.88,-23.37,-14.11,4.0399,19.93,18.76,-0.6300016,-0.4500016,0.1399984,-0.3800016,1.3499984,3.5099983,0.8399984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0422,0.0526,0.093,0.0599,0.1471,0.0647,-0.0142,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
67,2011,4.5,PC1220_21,PC1220,28.8512,-89.4845,,2,0.36,2008,1.277,0.392727273,1.79,48,0.2,34.28433017,35.97293333,0.7,0.389968273,9.618781442,,,-15.42,-22.45,-20.31,-7.79,-0.05,27.07,19.95,-0.9900016,-0.6200016,-0.4200016,-0.3000016,0.9999984,5.4499983,3.0799984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0726,0.1123,0.0476,0.1497,0.1703,0.0918,0.0109,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
68,2011,4.5,PC1220_21,PC1220,28.8512,-89.4845,,3,0.276666667,2009,1.553,0.216710183,1.79,48,0.2,41.67654183,43.76386667,1.24,0.215614878,7.392211664,,,-16.450001,-22.560001,-20.360001,-11.420001,2.649998,22.939998,5.649998,-0.26000157,0.15999842,-0.04000157,0.46999842,3.00999836,3.95999834,10.1599982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0858,0.0763,0.1287,0.1886,0.1681,0.1802,0.0741,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
69,2011,4.5,PC1220_21,PC1220,28.8512,-89.4845,,4,0.2,2010,1.753,0.128755365,1.79,48,0.2,47.0203093,49.39586667,1.78,0.128220031,5.343767468,,,-19.000001,-27.550001,-28.020001,-14.100001,6.659998,15.469998,20.879998,-0.12000157,-0.04000157,0.18999842,-0.12000157,2.01999838,0.71999841,3.61999835,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0881,0.1122,0.1379,0.1815,0.1181,0.0572,-0.0444,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
70,2011,4.5,PC1220_21,PC1220,28.8512,-89.4845,1.902,4.5,0.036666667,2011,1.79,0.020912548,1.79,48,0.2,48,50.4284,1.89,0.02083548,0.979690702,,,-9.100001,-20.450001,-18.880001,-3.620001,8.879998,25.659998,28.739998,-0.3400016,-0.1800016,0.2199984,0.6899984,3.0799984,2.2999984,6.8899983,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0522,0.0824,0.0963,0.1004,0.0657,0.1022,0.0804,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
71,2011,4.5,PC1510_3,PC1510,30.05563333,-88.36293333,,1,0.9,2007,0.9,,1.86,54,0.2,26.26405604,25.366,0.31,,26.26405604,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0309,0.0283,0.0491,0.1412,0.148,0.0751,-0.0561,#N/A,-28.8840008,10.8920002,-87.8820038,#N/A,#N/A,#N/A
72,2011,4.5,PC1510_3,PC1510,30.05563333,-88.36293333,,2,0.326,2008,1.226,0.362222222,1.86,54,0.2,35.71553799,34.54616,0.79,0.359863759,9.451481947,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0481,0.0559,-0.0065,0.1815,0.1885,0.0537,-0.0098,#N/A,#N/A,-148.354996,56.3030014,#N/A,#N/A,#N/A
73,2011,4.5,PC1510_3,PC1510,30.05563333,-88.36293333,,3,0.303,2009,1.529,0.247145188,1.86,54,0.2,44.50019759,43.07864,1.51,0.245961844,8.784659601,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0149,0.0312,0.1086,0.2254,0.1573,0.1424,0.0572,-11.6639996,12.0539999,-0.061999999,2.13400006,-28.0300007,-2.727,-74.0820007
74,2011,4.5,PC1510_3,PC1510,30.05563333,-88.36293333,,4,0.25,2010,1.779,0.163505559,1.86,54,0.2,51.74826657,50.11864,2.37,0.162877231,7.248068978,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0685,0.1428,0.0868,0.2113,0.0847,0.0909,-0.0875,-11.1560001,-8.58899975,-63.9309998,-4.70699978,-33.8860016,-33.3419991,#N/A
75,2011,4.5,PC1510_3,PC1510,30.05563333,-88.36293333,2.826,4.5,0.076,2011,1.855,0.04272063,1.86,54,0.2,53.95167954,52.2588,2.68,0.042579455,2.203412969,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.025,0.0479,0.0235,0.1043,0.077,0.1026,0.0519,-8.58399963,42.3889999,-11.2819996,-6.71000004,-28.2989998,-44.3540001,#N/A
76,2011,4.5,PC1520_4,PC1520,29.60456667,-88.4186,,1,0.896,2007,0.896,,1.62,39,0.2,21.69329482,25.25336,0.18,,21.69329482,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0378,0.0172,0.0629,0.1083,0.1417,0.09,-0.0144,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
77,2011,4.5,PC1520_4,PC1520,29.60456667,-88.4186,,2,0.263,2008,1.159,0.293526786,1.62,39,0.2,28.00920157,32.65944,0.38,0.291145573,6.315906746,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0369,0.0865,0.0056,0.1936,0.2073,0.0711,0.0122,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
78,2011,4.5,PC1520_4,PC1520,29.60456667,-88.4186,,3,0.226,2009,1.385,0.194995686,1.62,39,0.2,33.4365587,39.0236,0.65,0.193770505,5.427357128,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0455,0.0419,0.1051,0.2171,0.1753,0.1849,0.0538,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
79,2011,4.5,PC1520_4,PC1520,29.60456667,-88.4186,,4,0.17,2010,1.555,0.122743682,1.62,39,0.2,37.51908397,43.8108,0.91,0.122097651,4.082525273,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0695,0.1078,0.0934,0.1916,0.1131,0.1029,-0.0611,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
80,2011,4.5,PC1520_4,PC1520,29.60456667,-88.4186,1.076,4.5,0.06,2011,1.615,0.038585209,1.62,39,0.2,38.95997524,45.5004,1.02,0.038404223,1.440891273,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0466,0.0611,0.0846,0.1094,0.0953,0.0965,0.0745,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
81,2011,5.5,BR0320_47,BR0320,27.56066667,-83.38716667,,1,0.95,2006,0.95,,2.25,53,0.2,22.47976879,26.774,0.2,,22.47976879,,,-16.17,-23.75,-24.37,-14.86,-6.4,-3.93,6.999,-0.67000156,-0.46000156,-0.06000157,-0.27000157,-0.56000156,0.17999842,-0.21000157,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0188,0.0431,0.0348,0.1524,0.0945,0.0528,0.021,-0.479999989,-2.47000003,-3.85700011,2.05100012,-9.6239996,1.92799997,-15.6160002
82,2011,5.5,BR0320_47,BR0320,27.56066667,-83.38716667,,2,0.51,2007,1.46,0.536842105,2.25,53,0.2,34.45309026,41.1356,0.71,0.53262654,11.97332148,,,-16.14,-25.9,-24.27,-16.91,-1.76,21,25.41,-0.5400016,-0.4200016,0.3599984,0.1199984,0.3699984,2.4799984,1.6299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0635,0.0876,0.0663,0.1592,0.0967,0.0906,0.0082,-2.06399989,-8.45199966,-3.05999994,6.41300011,-6.33699989,-2.70499992,-4.37200022
83,2011,5.5,BR0320_47,BR0320,27.56066667,-83.38716667,,3,0.273333333,2008,1.733,0.187214612,2.25,53,0.2,40.87016452,48.83266667,1.17,0.186255404,6.417074255,,,-16.25,-23.44,-21.65,-10.86,-3.71,19.61,22.81,-0.94000155,-0.47000156,-0.10000157,-0.27000157,0.07999842,2.35999837,4.33999833,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0435,0.1225,0.1154,0.1924,0.1645,0.1011,0.0049,-3.02900004,-7.34499979,-4.70100021,2.86599994,-6.80499983,-10.3900003,-7.80800009
84,2011,5.5,BR0320_47,BR0320,27.56066667,-83.38716667,,4,0.28,2009,2.013,0.161538462,2.25,53,0.2,47.44375278,56.71746667,1.83,0.160840759,6.573588261,,,-17.0900012,-23.2900011,-21.5200011,-14.0200013,0.7099984,23.5599979,-3.1800015,-0.05000157,0.18999842,0.37999842,0.53999841,0.61999841,4.44999833,7.45999826,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.061,0.1138,0.1088,0.2014,0.1693,0.1566,0.0678,-2.64100003,-3.16499996,-7.88199997,-0.159999996,-6.09899998,-8.35400009,-4.33300018
85,2011,5.5,BR0320_47,BR0320,27.56066667,-83.38716667,,5,0.15,2010,2.163,0.074503311,2.25,53,0.2,50.96531792,60.94146667,2.26,0.074226108,3.52156514,,,-21.360001,-28.930001,-28.700001,-14.790001,1.389998,12.179998,13.289998,0.14999842,-0.25000157,0.02999843,0.14999842,-0.19000157,-0.13000157,0.82999841,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0781,0.0765,0.1117,0.1667,0.1078,0.0733,-0.0699,-6.71000004,-0.187999994,-0.681999981,-4.13000011,-6.52099991,-0.375999987,-6.42700005
86,2011,5.5,BR0320_47,BR0320,27.56066667,-83.38716667,2.156,5.5,0.086666667,2011,2.25,0.040061633,2.25,53,0.2,53,63.382,2.54,0.039922876,2.034682081,,,-11.210001,-20.410001,-19.680001,-5.900001,3.629998,21.129998,27.639998,-0.2700016,0.1599984,0.1199984,0.6599984,-0.3600016,-0.4500016,7.1499983,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0367,0.0786,0.0779,0.1146,0.0875,0.1151,0.0436,-8.27000046,-2.43300009,-3.90499997,1.33700001,-8.27099991,-6.82299995,-11.2959995
87,2011,5.5,BR0440_40,BR0440,28.0729,-84.4396,,1,1.13,2006,1.13,,2.12,44,0.2,23.53657386,31.8428,0.23,,23.53657386,,,-16.61,-24.03,-22.45,-14.96,-6.65,-3.88,6.199,-0.70000156,-0.68000156,-0.19000157,-0.36000157,-0.03000157,0.33999842,-0.65000156,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0233,0.0152,0.0185,0.0798,0.0879,0.0449,0.003,-0.479999989,-2.47000003,-3.85700011,2.05100012,-9.6239996,1.92799997,-15.6160002
88,2011,5.5,BR0440_40,BR0440,28.0729,-84.4396,,2,0.4,2007,1.53,0.353982301,2.12,44,0.2,31.80462482,43.1068,0.56,0.351285239,8.268050967,,,-16.28,-26.13,-25.27,-17.43,-1.71,20.99,24.5,-0.580001561,-0.410001565,0.309998419,0.009998426,0.319998419,2.93999836,1.759998387,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0506,0.0494,0.0571,0.0862,0.1254,0.083,0.0213,-2.06399989,-8.45199966,-3.05999994,6.41300011,-6.33699989,-2.70499992,-4.37200022
89,2011,5.5,BR0440_40,BR0440,28.0729,-84.4396,,3,0.243333333,2008,1.773,0.159041394,2.12,44,0.2,36.83435583,49.95906667,0.86,0.158144642,5.029731005,,,-16.5,-23.79,-21.7,-11.07,-4.01,19.82,22.71,-1.1600015,-0.6600016,-0.2800016,-0.3100016,-0.6700016,3.4899983,4.1299983,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.055,0.1278,0.0778,0.168,0.1696,0.0967,0.0684,-3.02900004,-7.34499979,-4.70100021,2.86599994,-6.80499983,-10.3900003,-7.80800009
