Unique.ID,Catch Year,Age at Catch,Fish ID,Station-Transect,Converted Lat,Converted Long,Weight(Kg),Increment Number,Increment Width,R Detrended,Year of Increment Formation,Radius at age Ri (mm),Growth Rate,Otolith radius at capture: Rcpt,Fish length at capture: Lcpt (cm),Average fish length at hatching: L0p (cm),Biological Intercept,Back Calculated Weight (W=aL^b),Growth Rate (Biological Intercept),Length Increments,a,b,Pjan U,Pfeb U,Pmar U,Papr U,Pmay U,June U,July U,August U,September U,October U,November U,December U,January U,February U,March U,April U,May U,Pjan V,Pfeb V,Pmar V,Papr V,Pmay V,June V,July V,August V,September V,October V,November V,December V,January V,February V,March V,April V,May V,PJanuary Discharge,PFebruary Discharge,PMarch Discharge,PApril Discharge,PMay Discharge,June Discharge,July Discharge,August Discharge,September Discharge,October Discharge,November Discharge,December Discharge,January Discharge,February Discharge,March Discharge,April Discharge,May Discharge,Avg Discharge,Pjan MSLA,Pfeb MSLA,Pmar MSLA,Papr MSLA,Pmay MSLA,June MSLA,July MSLA,August MSLA,September MSLA,October MSLA,November MSLA,December MSLA,,,,,,June WSC,July WSC,August WSC,September WSC,October WSC,November WSC,December WSC
24,2011,4.5,BR0520_2,BR0520,29.0935,-84.58155,,4,0.193333333,1.1189711,2010,1.710,0.127472527,1.77,42,0.2,40.58224986,1.148,0.126848257,4.568306011,,,1.40999839,1.2399984,1.85999838,-0.65000156,-0.54000156,0.62999841,0.28999842,0.65999841,-1.31000154,0.71999841,-0.77000156,1.62999839,1.1499984,0.76999841,0.07999842,0.26999842,0.61999841,-1.4900015,-2.4900015,-0.7900016,1.1699984,1.7199984,1.6499984,1.1299984,1.5899984,0.1499984,-1.2300015,-0.1800016,-2.0000015,-1.1900015,0.1299984,1.3799984,2.0999984,1.0499984,712419.3548,946964.2857,688967.7419,778366.6667,773258.0645,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,298677.4194,298677.4194,812612.9032,844533.3333,1399838.71,427.2047619,-0.0533,-0.094,-0.0711,-0.0521,0.0098,0.0963,0.1181,0.1252,0.1819,0.1547,0.0467,-0.0788,-0.1089,-0.1102,-0.0298,-0.0092,0.0061,-6.71000004,-0.187999994,-0.681999981,-4.13000011,-6.52099991,-0.375999987,-6.42700005
25,2011,4.5,BR0520_2,BR0520,29.0935,-84.58155,1.162,4.5,0.06,NA,2011,1.770,0.035087719,1.77,42,0.2,42,1.272,0.034935228,1.417750141,,,1.1499984,0.76999841,0.07999842,0.26999842,0.61999841,1.48999839,1.0499984,1.78999839,-0.50000156,-1.49000154,-1.52000154,-1.03000155,1.60999839,-0.44000156,-0.92000155,0.72999841,0.09999842,-1.1900015,0.1299984,1.3799984,2.0999984,1.0499984,1.0399984,1.0599984,-0.2000016,0.1599984,-2.6500015,-0.1900016,-0.4600016,1.0899984,-0.4700016,1.9999984,0.1199984,0.3099984,298677.4194,308178.5714,812612.9032,844533.3333,1399838.71,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,626193.5484,626193.5484,618290.3226,567433.3333,400322.5806,523.8666667,-0.1089,-0.1102,-0.0298,-0.0092,0.0061,0.0748,0.1016,0.1186,0.1347,0.1032,0.0939,0.0729,-0.0128,-0.0305,0.0105,0.0363,0.0679,-8.27000046,-2.43300009,-3.90499997,1.33700001,-8.27099991,-6.82299995,-11.2959995
26,2011,4.5,PC0610_11,PC0610,29.42406667,-85.4395,,1,1.106,NA,2007,1.106,,2.10,51,0.2,26.90080863,0.337,,26.90080863,,,-0.5300016,1.2599984,-1.5900015,0.7699984,-2.8000015,0.4899984,2.0799984,0.8699984,-2.4500015,-3.1800015,-0.3500016,-0.5200016,-0.7400016,1.0299984,-0.5300016,-0.7500016,0.9899984,-1.30000154,-0.96000155,0.23999842,-0.42000156,-0.62000156,0.52999841,0.53999841,1.0999984,-0.44000156,-1.15000155,-1.87000153,0.04999842,-1.37000154,0.50999841,0.46999842,0.45999842,1.76999839,754000,579785.7143,562225.8065,635533.3333,628935.4839,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,480064.5161,480064.5161,886870.9677,1363266.667,1097096.774,328.4122888,-0.041,-0.0802,-0.0451,0.013,0.0616,0.0824,0.0822,0.081,0.0985,0.1145,0.0566,0.0021,-0.0171,-0.0577,-0.0594,-0.0234,0.0104,-3.56900001,-5.3130002,-6.046,0.407999992,-0.680999994,-4.079,-1.86600006
27,2011,4.5,PC0610_11,PC0610,29.42406667,-85.4395,,2,0.376,0.9973475,2008,1.482,0.339963834,2.10,51,0.2,35.98633265,0.803,0.33774167,9.085524021,,,-0.7400016,1.0299984,-0.5300016,-0.7500016,0.9899984,1.3999984,2.1899984,1.8199984,-2.8100015,-1.6300015,0.6499984,0.2099984,1.8699984,0.6899984,-0.6700016,0.2299984,-0.6100016,-1.3700015,0.5099984,0.4699984,0.4599984,1.7699984,1.6299984,1.0999984,0.3799984,-0.5400016,-2.0000015,-1.4200015,1.1799984,0.2199984,0.3499984,1.5199984,1.7099984,1.4599984,480064.5161,609965.5172,886870.9677,1363266.667,1097096.774,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,589354.8387,589354.8387,571645.1613,766666.6667,1040258.065,467.7794163,-0.0171,-0.0577,-0.0594,-0.0234,0.0104,0.0868,0.1071,0.0652,0.2129,0.1615,0.0912,0.0329,-0.0635,-0.0681,0.0158,-0.0057,0.005,-7.10699987,-4.71000004,-1.67900002,-6.32800007,-10.6040001,-5.4829998,-3.75600004
28,2011,4.5,PC0610_11,PC0610,29.42406667,-85.4395,,3,0.306,1.0065789,2009,1.788,0.206477733,2.10,51,0.2,43.38040273,1.401,0.205468842,7.394070081,,,1.86999838,0.68999841,-0.67000156,0.22999842,-0.61000156,3.04999836,3.39999835,0.42999842,-1.90000153,0.07999842,-0.19000157,-0.66000156,1.40999839,1.2399984,1.85999838,-0.65000156,-0.54000156,0.2199984,0.3499984,1.5199984,1.7099984,1.4599984,0.2599984,1.7599984,1.0399984,0.6099984,0.2199984,-2.7600015,-1.3300015,-1.4900015,-2.4900015,-0.7900016,1.1699984,1.7199984,589354.8387,477714.2857,571645.1613,766666.6667,1040258.065,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,712419.3548,712419.3548,688967.7419,778366.6667,773258.0645,615.2190476,-0.0635,-0.0681,0.0158,-0.0057,0.005,0.0506,0.0964,0.1173,0.2094,0.178,0.1587,0.021,-0.0216,-0.0831,-0.0803,-0.0567,0.0008,-8.4289999,-4.55700016,-2.88599992,-2.2420001,-4.4749999,-4.91699982,-9.93799973
29,2011,4.5,PC0610_11,PC0610,29.42406667,-85.4395,,4,0.23,0.995671,2010,2.018,0.128635347,2.10,51,0.2,48.9380371,2.006,0.128113941,5.557634375,,,1.40999839,1.2399984,1.85999838,-0.65000156,-0.54000156,0.62999841,0.28999842,0.65999841,-1.31000154,0.71999841,-0.77000156,1.62999839,1.1499984,0.76999841,0.07999842,0.26999842,0.61999841,-1.4900015,-2.4900015,-0.7900016,1.1699984,1.7199984,1.6499984,1.1299984,1.5899984,0.1499984,-1.2300015,-0.1800016,-2.0000015,-1.1900015,0.1299984,1.3799984,2.0999984,1.0499984,712419.3548,946964.2857,688967.7419,778366.6667,773258.0645,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,298677.4194,298677.4194,812612.9032,844533.3333,1399838.71,427.2047619,-0.0216,-0.0831,-0.0803,-0.0567,0.0008,0.0923,0.1153,0.1305,0.1652,0.178,0.0608,-0.0729,-0.1188,-0.1009,-0.0193,-0.0436,-0.0036,-6.08300018,-5.04500008,3.67499995,-9.81700039,-4.85699987,-3.52200007,-4.0710001
30,2011,4.5,PC0610_11,PC0610,29.42406667,-85.4395,na,4.5,0.083,NA,2011,2.101,0.041129832,2.10,51,0.2,50.9436182,2.261,0.04098205,2.0055811,,,1.1499984,0.76999841,0.07999842,0.26999842,0.61999841,1.48999839,1.0499984,1.78999839,-0.50000156,-1.49000154,-1.52000154,-1.03000155,1.60999839,-0.44000156,-0.92000155,0.72999841,0.09999842,-1.1900015,0.1299984,1.3799984,2.0999984,1.0499984,1.0399984,1.0599984,-0.2000016,0.1599984,-2.6500015,-0.1900016,-0.4600016,1.0899984,-0.4700016,1.9999984,0.1199984,0.3099984,298677.4194,308178.5714,812612.9032,844533.3333,1399838.71,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,626193.5484,626193.5484,618290.3226,567433.3333,400322.5806,523.8666667,-0.1188,-0.1009,-0.0193,-0.0436,-0.0036,0.0629,0.1167,0.1382,0.1146,0.1092,0.1102,0.0762,-0.005,-0.0143,0.0053,0.0361,0.0654,-11.6829996,-3.5079999,-2.9059999,-4.01399994,-1.76400006,-9.03499985,-0.922999978
31,2011,4.5,PC0720_6,PC0720,30.10545,-86.35315,,1,0.936666667,NA,2007,0.937,,1.68,38,0.2,21.26503871,0.167,,21.26503871,,,-0.5300016,1.2599984,-1.5900015,0.7699984,-2.8000015,0.4899984,2.0799984,0.8699984,-2.4500015,-3.1800015,-0.3500016,-0.5200016,-0.7400016,1.0299984,-0.5300016,-0.7500016,0.9899984,-1.30000154,-0.96000155,0.23999842,-0.42000156,-0.62000156,0.52999841,0.53999841,1.0999984,-0.44000156,-1.15000155,-1.87000153,0.04999842,-1.37000154,0.50999841,0.46999842,0.45999842,1.76999839,754000,579785.7143,562225.8065,635533.3333,628935.4839,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,480064.5161,480064.5161,886870.9677,1363266.667,1097096.774,328.4122888,-0.0371,-0.1124,-0.0719,-0.0043,0.0758,0.0746,0.0545,0.0691,0.1109,0.1517,0.0726,-0.007,-0.0317,-0.0504,-0.061,-0.012,0.0163,#N/A,-41.3639984,-5.08199978,-12.1669998,112.404999,#N/A,#N/A
32,2011,4.5,PC0720_6,PC0720,30.10545,-86.35315,,2,0.366666667,1.067961,2008,1.303,0.391459075,1.68,38,0.2,29.51995235,0.445,0.388191799,8.254913639,,,-0.7400016,1.0299984,-0.5300016,-0.7500016,0.9899984,1.3999984,2.1899984,1.8199984,-2.8100015,-1.6300015,0.6499984,0.2099984,1.8699984,0.6899984,-0.6700016,0.2299984,-0.6100016,-1.3700015,0.5099984,0.4699984,0.4599984,1.7699984,1.6299984,1.0999984,0.3799984,-0.5400016,-2.0000015,-1.4200015,1.1799984,0.2199984,0.3499984,1.5199984,1.7099984,1.4599984,480064.5161,609965.5172,886870.9677,1363266.667,1097096.774,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,589354.8387,589354.8387,571645.1613,766666.6667,1040258.065,467.7794163,-0.0317,-0.0504,-0.061,-0.012,0.0163,0.0688,0.1017,0.0275,0.2305,0.1726,0.0875,0.0048,-0.0833,-0.0607,0.0359,-0.0081,0.0135,#N/A,#N/A,78.1740036,41.269001,14.3319998,#N/A,#N/A
33,2011,4.5,PC0720_6,PC0720,30.10545,-86.35315,,3,0.186666667,0.8,2009,1.490,0.143222506,1.68,38,0.2,33.72245384,0.661,0.142361391,4.202501489,,,1.86999838,0.68999841,-0.67000156,0.22999842,-0.61000156,3.04999836,3.39999835,0.42999842,-1.90000153,0.07999842,-0.19000157,-0.66000156,1.40999839,1.2399984,1.85999838,-0.65000156,-0.54000156,0.2199984,0.3499984,1.5199984,1.7099984,1.4599984,0.2599984,1.7599984,1.0399984,0.6099984,0.2199984,-2.7600015,-1.3300015,-1.4900015,-2.4900015,-0.7900016,1.1699984,1.7199984,589354.8387,477714.2857,571645.1613,766666.6667,1040258.065,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,712419.3548,712419.3548,688967.7419,778366.6667,773258.0645,615.2190476,-0.0833,-0.0607,0.0359,-0.0081,0.0135,0.0534,0.0691,0.0979,0.2195,0.1649,0.1785,0.0235,-0.0375,-0.0557,-0.0728,-0.0247,0.0112,#N/A,-95.9609985,#N/A,5.25199986,#N/A,#N/A,#N/A
34,2011,4.5,PC0720_6,PC0720,30.10545,-86.35315,,4,0.146666667,1.189189,2010,1.637,0.098434004,1.68,38,0.2,37.0244193,0.874,0.097915931,3.301965456,,,1.40999839,1.2399984,1.85999838,-0.65000156,-0.54000156,0.62999841,0.28999842,0.65999841,-1.31000154,0.71999841,-0.77000156,1.62999839,1.1499984,0.76999841,0.07999842,0.26999842,0.61999841,-1.4900015,-2.4900015,-0.7900016,1.1699984,1.7199984,1.6499984,1.1299984,1.5899984,0.1499984,-1.2300015,-0.1800016,-2.0000015,-1.1900015,0.1299984,1.3799984,2.0999984,1.0499984,712419.3548,946964.2857,688967.7419,778366.6667,773258.0645,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,298677.4194,298677.4194,812612.9032,844533.3333,1399838.71,427.2047619,-0.0375,-0.0557,-0.0728,-0.0247,0.0112,0.1098,0.1214,0.1354,0.1927,0.1649,0.0674,-0.0705,-0.1267,-0.0931,-0.0238,-0.0416,0.0191,#N/A,7.50099993,-53.3740005,5.55600023,11.3920002,178.914001,-326.544006
35,2011,4.5,PC0720_6,PC0720,30.10545,-86.35315,0.85,4.5,0.043333333,NA,2011,1.680,0.026476578,1.68,38,0.2,38,0.944,0.026349656,0.975580703,,,1.1499984,0.76999841,0.07999842,0.26999842,0.61999841,1.48999839,1.0499984,1.78999839,-0.50000156,-1.49000154,-1.52000154,-1.03000155,1.60999839,-0.44000156,-0.92000155,0.72999841,0.09999842,-1.1900015,0.1299984,1.3799984,2.0999984,1.0499984,1.0399984,1.0599984,-0.2000016,0.1599984,-2.6500015,-0.1900016,-0.4600016,1.0899984,-0.4700016,1.9999984,0.1199984,0.3099984,298677.4194,308178.5714,812612.9032,844533.3333,1399838.71,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,626193.5484,626193.5484,618290.3226,567433.3333,400322.5806,523.8666667,-0.1267,-0.0931,-0.0238,-0.0416,0.0191,0.082,0.1157,0.1124,0.1378,0.1046,0.1174,0.0575,-0.0168,-0.033,-0.0126,0.0366,0.0637,-51.6349983,#N/A,#N/A,-41.1459999,407.337006,67.7429962,#N/A
36,2011,4.5,PC0920_12,PC0920,29.6201,-88.04311667,,1,1.22,NA,2007,1.220,,1.91,36,0.2,23.02039393,0.212,,23.02039393,,,-1.42000154,0.78999841,-1.67000154,0.03999843,-2.86000151,0.61999841,2.28999837,0.75999841,-2.10000153,-3.01000151,-0.62000156,-0.57000156,-1.42000154,0.49999841,-0.85000155,-1.02000155,0.58999841,-1.3000015,-0.7300016,0.6699984,-0.1200016,0.4199984,0.7199984,0.5499984,0.7899984,-0.2600016,-0.9400016,-1.6800015,0.7199984,-1.3300015,0.9099984,1.0799984,1.1399984,2.2199984,754000,579785.7143,562225.8065,635533.3333,628935.4839,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,480064.5161,480064.5161,886870.9677,1363266.667,1097096.774,328.4122888,-0.0682,-0.1024,-0.0519,-0.0098,0.0567,0.0447,0.0246,0.0711,0.0994,0.1337,0.0799,-0.0141,0.007,-0.0507,-0.0533,-0.0041,0.0611,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
37,2011,4.5,PC0920_12,PC0920,29.6201,-88.04311667,,2,0.28,1.0243902,2008,1.500,0.229508197,1.91,36,0.2,28.26215792,0.391,0.227700881,5.241763988,,,-1.420001542,0.499998415,-0.850001555,-1.020001551,0.589998413,1.1599984,2.159998378,2.279998375,-3.3100015,-1.820001533,0.25999842,-0.030001573,1.459998393,0.009998426,-1.020001551,-0.020001573,-0.690001559,-1.33000154,0.90999841,1.0799984,1.1399984,2.21999838,1.48999839,1.0499984,0.07999842,-0.09000157,-1.86000153,-1.00000155,1.1599984,0.10999842,0.83999841,1.77999839,1.84999838,1.49999839,480064.5161,609965.5172,886870.9677,1363266.667,1097096.774,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,589354.8387,589354.8387,571645.1613,766666.6667,1040258.065,467.7794163,0.007,-0.0507,-0.0533,-0.0041,0.0611,0.0539,0.1096,0.0308,0.1856,0.1965,0.0763,0.0058,-0.0963,-0.0725,-0.0056,0.0245,0.0436,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
38,2011,4.5,PC0920_12,PC0920,29.6201,-88.04311667,,3,0.206666667,0.9393939,2009,1.707,0.137777778,1.91,36,0.2,32.13107896,0.573,0.136894042,3.868921039,,,1.459998393,0.009998426,-1.020001551,-0.020001573,-0.690001559,3.049998358,3.299998352,0.759998409,-1.240001546,0.019998426,-0.590001561,-0.950001553,1.1599984,0.789998408,1.839998385,-1.150001548,-0.64000156,0.1099984,0.8399984,1.7799984,1.8499984,1.4999984,0.2199984,1.6399984,0.3999984,1.1599984,0.3599984,-2.8600015,-1.0800015,-1.7100015,-2.6700015,-0.9400016,1.4399984,1.9199984,589354.8387,477714.2857,571645.1613,766666.6667,1040258.065,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,712419.3548,712419.3548,688967.7419,778366.6667,773258.0645,615.2190476,-0.0963,-0.0725,-0.0056,0.0245,0.0436,0.066,0.0529,0.1146,0.2118,0.1826,0.1803,0.0406,-0.046,-0.0447,-0.0697,-0.0226,0.0483,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
39,2011,4.5,PC0920_12,PC0920,29.6201,-88.04311667,,4,0.173333333,1.04,2010,1.880,0.1015625,1.91,36,0.2,35.37598048,0.763,0.100989497,3.244901516,,,1.1599984,0.78999841,1.83999838,-1.15000155,-0.64000156,0.34999842,0.09999842,1.1599984,-1.81000153,0.66999841,-0.76000156,1.1799984,0.90999841,0.43999842,-0.12000157,-0.06000157,0.33999842,-1.71000154,-2.67000151,-0.94000155,1.43999839,1.91999838,1.67999839,0.89999841,0.81999841,0.11999842,-1.47000154,0.04999842,-1.77000153,-1.41000154,0.45999842,1.51999839,2.68999837,1.2099984,712419.3548,946964.2857,688967.7419,778366.6667,773258.0645,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,298677.4194,298677.4194,812612.9032,844533.3333,1399838.71,427.2047619,-0.046,-0.0447,-0.0697,-0.0226,0.0483,0.0757,0.1058,0.0995,0.1865,0.1826,0.097,-0.0611,-0.1157,-0.1049,-0.019,-0.0288,0.0221,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
40,2011,4.5,PC0920_12,PC0920,29.6201,-88.04311667,0.782,4.5,0.033333333,NA,2011,1.913,0.017730496,1.91,36,0.2,36,0.804,0.017639639,0.624019522,,,0.90999841,0.43999842,-0.12000157,-0.06000157,0.33999842,1.2599984,1.40999839,1.89999838,-0.48000156,-1.76000153,-1.32000154,-1.34000154,1.40999839,-0.99000155,-1.13000155,0.21999842,0.07999842,-1.41000154,0.45999842,1.51999839,2.68999837,1.2099984,1.0599984,0.79999841,-0.49000156,-0.26000157,-2.61000152,-0.01000157,-0.44000156,1.48999839,-0.40000156,2.36999837,0.02999843,0.08999842,298677.4194,308178.5714,812612.9032,844533.3333,1399838.71,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,626193.5484,626193.5484,618290.3226,567433.3333,400322.5806,523.8666667,-0.1157,-0.1049,-0.019,-0.0288,0.0221,0.0657,0.0845,0.1111,0.1158,0.0928,0.1116,0.0751,0.024,-0.0022,0.0171,0.032,0.0983,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
41,2011,4.5,PC1010_10,PC1010,29.51233333,-88.68658333,,1,0.99,NA,2007,0.990,,2.06,55,0.2,26.56478028,0.325,,26.56478028,,,-1.42000154,0.78999841,-1.67000154,0.03999843,-2.86000151,0.61999841,2.28999837,0.75999841,-2.10000153,-3.01000151,-0.62000156,-0.57000156,-1.42000154,0.49999841,-0.85000155,-1.02000155,0.58999841,-1.3000015,-0.7300016,0.6699984,-0.1200016,0.4199984,0.7199984,0.5499984,0.7899984,-0.2600016,-0.9400016,-1.6800015,0.7199984,-1.3300015,0.9099984,1.0799984,1.1399984,2.2199984,754000,579785.7143,562225.8065,635533.3333,628935.4839,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,480064.5161,480064.5161,886870.9677,1363266.667,1097096.774,328.4122888,-0.0541,-0.1145,-0.0254,-0.006,0.0687,0.0341,0.0168,0.0564,0.1218,0.148,0.0997,-0.0171,0.0145,-0.0621,-0.0433,-0.0099,0.02,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
42,2011,4.5,PC1010_10,PC1010,29.51233333,-88.68658333,,2,0.48,1.1091142,2008,1.470,0.484848485,2.06,55,0.2,39.36062916,1.048,0.481684725,12.79584887,,,-1.420001542,0.499998415,-0.850001555,-1.020001551,0.589998413,1.1599984,2.159998378,2.279998375,-3.3100015,-1.820001533,0.25999842,-0.030001573,1.459998393,0.009998426,-1.020001551,-0.020001573,-0.690001559,-1.33000154,0.90999841,1.0799984,1.1399984,2.21999838,1.48999839,1.0499984,0.07999842,-0.09000157,-1.86000153,-1.00000155,1.1599984,0.10999842,0.83999841,1.77999839,1.84999838,1.49999839,480064.5161,609965.5172,886870.9677,1363266.667,1097096.774,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,589354.8387,589354.8387,571645.1613,766666.6667,1040258.065,467.7794163,0.0145,-0.0621,-0.0433,-0.0099,0.02,0.0227,0.0655,-0.0154,0.2055,0.2155,0.0709,0.0149,-0.1032,-0.0727,-0.0132,-0.0055,0.0646,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
43,2011,4.5,PC1010_10,PC1010,29.51233333,-88.68658333,,3,0.236666667,0.7147651,2009,1.707,0.160997732,2.06,55,0.2,45.66969353,1.632,0.160288708,6.309064375,,,1.459998393,0.009998426,-1.020001551,-0.020001573,-0.690001559,3.049998358,3.299998352,0.759998409,-1.240001546,0.019998426,-0.590001561,-0.950001553,1.1599984,0.789998408,1.839998385,-1.150001548,-0.64000156,0.1099984,0.8399984,1.7799984,1.8499984,1.4999984,0.2199984,1.6399984,0.3999984,1.1599984,0.3599984,-2.8600015,-1.0800015,-1.7100015,-2.6700015,-0.9400016,1.4399984,1.9199984,589354.8387,477714.2857,571645.1613,766666.6667,1040258.065,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,712419.3548,712419.3548,688967.7419,778366.6667,773258.0645,615.2190476,-0.1032,-0.0727,-0.0132,-0.0055,0.0646,0.023,0.0319,0.0944,0.2199,0.164,0.187,0.0685,-0.006,-0.0578,-0.1019,-0.0137,0.0547,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
44,2011,4.5,PC1010_10,PC1010,29.51233333,-88.68658333,,4,0.276666667,1.2058111,2010,1.983,0.162109375,2.06,55,0.2,53.04507864,2.550,0.161494079,7.375385114,,,1.1599984,0.78999841,1.83999838,-1.15000155,-0.64000156,0.34999842,0.09999842,1.1599984,-1.81000153,0.66999841,-0.76000156,1.1799984,0.90999841,0.43999842,-0.12000157,-0.06000157,0.33999842,-1.71000154,-2.67000151,-0.94000155,1.43999839,1.91999838,1.67999839,0.89999841,0.81999841,0.11999842,-1.47000154,0.04999842,-1.77000153,-1.41000154,0.45999842,1.51999839,2.68999837,1.2099984,712419.3548,946964.2857,688967.7419,778366.6667,773258.0645,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,298677.4194,298677.4194,812612.9032,844533.3333,1399838.71,427.2047619,-0.006,-0.0578,-0.1019,-0.0137,0.0547,0.0628,0.1142,0.0981,0.1983,0.164,0.1037,-0.0622,-0.1349,-0.1323,-0.0157,-0.0319,0.0083,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
45,2011,4.5,PC1010_10,PC1010,29.51233333,-88.68658333,2.852,4.5,0.073,NA,2011,2.056,0.036806723,2.06,55,0.2,54.99111399,2.839,0.036686445,1.946035349,,,0.90999841,0.43999842,-0.12000157,-0.06000157,0.33999842,1.2599984,1.40999839,1.89999838,-0.48000156,-1.76000153,-1.32000154,-1.34000154,1.40999839,-0.99000155,-1.13000155,0.21999842,0.07999842,-1.41000154,0.45999842,1.51999839,2.68999837,1.2099984,1.0599984,0.79999841,-0.49000156,-0.26000157,-2.61000152,-0.01000157,-0.44000156,1.48999839,-0.40000156,2.36999837,0.02999843,0.08999842,298677.4194,308178.5714,812612.9032,844533.3333,1399838.71,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,626193.5484,626193.5484,618290.3226,567433.3333,400322.5806,523.8666667,-0.1349,-0.1323,-0.0157,-0.0319,0.0083,0.0214,0.0389,0.0541,0.0987,0.0964,0.102,0.0756,0.0163,0.0201,0.0305,0.0421,0.0676,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
46,2011,4.5,PC1010_11,PC1010,29.51233333,-88.68658333,,1,1.01,NA,2007,1.010,,2.04,61,0.2,30.28690535,0.480,,30.28690535,,,-1.42000154,0.78999841,-1.67000154,0.03999843,-2.86000151,0.61999841,2.28999837,0.75999841,-2.10000153,-3.01000151,-0.62000156,-0.57000156,-1.42000154,0.49999841,-0.85000155,-1.02000155,0.58999841,-1.3000015,-0.7300016,0.6699984,-0.1200016,0.4199984,0.7199984,0.5499984,0.7899984,-0.2600016,-0.9400016,-1.6800015,0.7199984,-1.3300015,0.9099984,1.0799984,1.1399984,2.2199984,754000,579785.7143,562225.8065,635533.3333,628935.4839,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,480064.5161,480064.5161,886870.9677,1363266.667,1097096.774,328.4122888,-0.0541,-0.1145,-0.0254,-0.006,0.0687,0.0341,0.0168,0.0564,0.1218,0.148,0.0997,-0.0171,0.0145,-0.0621,-0.0433,-0.0099,0.02,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
47,2011,4.5,PC1010_11,PC1010,29.51233333,-88.68658333,,2,0.363333333,1.021875,2008,1.373,0.359735974,2.04,61,0.2,41.12097433,1.194,0.357714625,10.83406899,,,-1.420001542,0.499998415,-0.850001555,-1.020001551,0.589998413,1.1599984,2.159998378,2.279998375,-3.3100015,-1.820001533,0.25999842,-0.030001573,1.459998393,0.009998426,-1.020001551,-0.020001573,-0.690001559,-1.33000154,0.90999841,1.0799984,1.1399984,2.21999838,1.48999839,1.0499984,0.07999842,-0.09000157,-1.86000153,-1.00000155,1.1599984,0.10999842,0.83999841,1.77999839,1.84999838,1.49999839,480064.5161,609965.5172,886870.9677,1363266.667,1097096.774,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,589354.8387,589354.8387,571645.1613,766666.6667,1040258.065,467.7794163,0.0145,-0.0621,-0.0433,-0.0099,0.02,0.0227,0.0655,-0.0154,0.2055,0.2155,0.0709,0.0149,-0.1032,-0.0727,-0.0132,-0.0055,0.0646,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
